Title:,Healthy,,,,,,,
Parameters:,,,,,,,,
,,,,,,,,
DAQ Settings:,,,,,,,,
Frequency Limit,2000,,,,,,,
Spectral Lines,1600,,,,,,,
Number of Blocks,8,,,,,,,
Total Data Rows,32768,,,,,,,
Channels:,,,,,,,,
Legend,Hor Accl,H Acc,Channel3,Channel4,Ver Accl,Speed,Torque,Channel8
,,,,,,,,
On/Off,OFF,OFF,OFF,OFF,ON,ON,ON,OFF
,,,,,,,,
Volts/Unit,0.1,0.1,1,1,0.1,1,0.0067,1
,,,,,,,,
Data,,,,,,,,
0.477695,0.855513,0.001009,,,,,,
0.494768,0.855247,0.000835,,,,,,
0.454664,0.853971,-0.002674,,,,,,
0.418345,0.854364,0.003029,,,,,,
0.133808,0.854513,0.002286,,,,,,
-0.117116,0.85396,0.000775,,,,,,
-0.341881,0.853729,0.000739,,,,,,
-0.464987,0.854173,0.00185,,,,,,
-0.492203,0.854544,0.005825,,,,,,
-0.362895,0.85443,0.003815,,,,,,
-0.250041,0.85421,0.004614,,,,,,
-0.143123,0.854252,0.003458,,,,,,
-0.077281,0.853667,0.00465,,,,,,
0.04261,0.853573,0.004884,,,,,,
0.209773,0.853505,0.004937,,,,,,
0.32346,0.85304,0.004787,,,,,,
0.393301,0.853858,0.004112,,,,,,
0.360965,0.853737,0.001137,,,,,,
0.311625,0.85415,0.004341,,,,,,
0.274682,0.853676,0.00163,,,,,,
0.124304,0.85369,0.002341,,,,,,
-0.03153,0.853021,0.000332,,,,,,
-0.190677,0.853072,0.002837,,,,,,
-0.290471,0.852744,0.001749,,,,,,
-0.321329,0.852842,0.003163,,,,,,
-0.231668,0.853198,-0.002091,,,,,,
-0.201737,0.853512,0.001184,,,,,,
-0.197874,0.853576,0.003633,,,,,,
-0.218545,0.853456,0.004021,,,,,,
-0.146307,0.853429,0.006123,,,,,,
-0.002169,0.853365,0.002419,,,,,,
0.129355,0.853189,0.00224,,,,,,
0.327852,0.852459,0.003819,,,,,,
0.45754,0.852655,0.007459,,,,,,
0.46841,0.85182,0.003239,,,,,,
0.422168,0.853306,0.003908,,,,,,
0.299121,0.851541,0.003282,,,,,,
0.077175,0.854372,0.00068,,,,,,
-0.167745,0.850977,0.007369,,,,,,
-0.293389,0.854911,0.000923,,,,,,
-0.376585,0.848705,0.003624,,,,,,
-0.413229,0.856361,0.007182,,,,,,
-0.369814,0.846498,0.001615,,,,,,
-0.296214,0.857732,0.00601,,,,,,
-0.237671,0.843741,0.002823,,,,,,
-0.055376,0.861182,0.005207,,,,,,
0.147693,0.840604,0.001147,,,,,,
0.290412,0.865449,0.002033,,,,,,
0.413982,0.835944,0.003505,,,,,,
0.500488,0.870152,0.002013,,,,,,
0.380511,0.829019,-0.000575,,,,,,
0.24115,0.877375,0.004127,,,,,,
0.128829,0.819805,0.002973,,,,,,
-0.058213,0.8875,0.000368,,,,,,
-0.158143,0.80739,-0.001427,,,,,,
-0.190344,0.90123,0.000694,,,,,,
-0.294789,0.791193,0.001664,,,,,,
-0.377658,0.922539,0.001072,,,,,,
-0.360531,0.764617,0.00198,,,,,,
-0.380514,0.958193,0.000494,,,,,,
-0.305166,0.713715,0.005484,,,,,,
-0.049473,1.03547,0.004415,,,,,,
0.155918,0.576226,0.004087,,,,,,
0.215923,1.346542,0.003529,,,,,,
0.3385,-2.329729,0.004313,,,,,,
0.278068,-5.905165,0.003963,,,,,,
0.219512,-5.041649,0.002843,,,,,,
0.310091,-5.549206,-0.000288,,,,,,
0.239921,-5.191406,0.00353,,,,,,
0.002818,-5.472251,0.003495,,,,,,
-0.10078,-5.241416,0.002967,,,,,,
-0.149523,-5.439847,0.001692,,,,,,
-0.28645,-5.263366,0.002229,,,,,,
-0.289501,-5.42491,0.001025,,,,,,
-0.227862,-5.272127,0.004314,,,,,,
-0.329065,-5.419067,-0.000975,,,,,,
-0.335093,-5.271328,0.004863,,,,,,
-0.013143,-5.422349,0.002329,,,,,,
0.204799,-5.263163,-0.000291,,,,,,
0.242011,-5.43549,0.001641,,,,,,
0.280212,-5.242093,0.000354,,,,,,
0.289453,-5.465628,0.002723,,,,,,
0.321332,-5.19712,0.001691,,,,,,
0.344776,-5.538269,-0.001659,,,,,,
0.279814,-5.065057,-0.00104,,,,,,
0.123594,-5.83465,0.001466,,,,,,
-0.095328,-2.224955,0.00014,,,,,,
-0.240944,1.401816,-0.002834,,,,,,
-0.331048,0.564726,0.000548,,,,,,
-0.386086,1.043013,0.00425,,,,,,
-0.430686,0.717226,0.000267,,,,,,
-0.382941,0.964028,0.00288,,,,,,
-0.260784,0.769861,0.001597,,,,,,
-0.12831,0.928538,0.003061,,,,,,
0.081848,0.797121,0.0019,,,,,,
0.294459,0.908011,-0.000211,,,,,,
0.536299,0.815039,0.003562,,,,,,
0.598298,0.893752,0.005201,,,,,,
0.56172,0.826709,0.003097,,,,,,
0.479487,0.884094,-0.000249,,,,,,
0.303938,0.835225,0.00063,,,,,,
-0.029803,0.876962,0.005394,,,,,,
-0.314542,0.841416,0.002001,,,,,,
-0.440231,0.870797,0.000377,,,,,,
-0.579852,0.846667,0.003368,,,,,,
-0.650661,0.867546,0.003032,,,,,,
-0.563694,0.850845,0.001194,,,,,,
-0.359266,0.86399,0.001758,,,,,,
-0.201811,0.853228,0.000785,,,,,,
0.038154,0.861812,-0.004266,,,,,,
0.302073,0.854453,0.003713,,,,,,
0.52225,0.859607,0.002724,,,,,,
0.706951,0.854768,0.003019,,,,,,
0.742215,0.858707,0.003062,,,,,,
0.656118,0.856196,0.004355,,,,,,
0.414947,0.858108,0.005222,,,,,,
0.123863,0.855979,0.000434,,,,,,
